iso_code,continent,location,date,new_cases_smoothed_per_million,people_vaccinated_per_hundred,stringency_index,population,median_age,total_tests_per_thousand,classification,Overall_score,group,total_sequence,recombinant,20A,20B,20C,20E,Beta,Alpha,Gamma,Delta,Kappa,Epsilon,Eta,Iota,Lambda,Mu,Omicron,S:677
KOR,Asia,South Korea,2023-09-25,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,1379,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1368.0,
KOR,Asia,South Korea,2023-10-09,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,1695,15.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1680.0,
KOR,Asia,South Korea,2023-10-23,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,2073,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2063.0,
KOR,Asia,South Korea,2023-11-06,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,1882,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1871.0,
KOR,Asia,South Korea,2023-11-20,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,1862,20.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1838.0,
KOR,Asia,South Korea,2023-12-04,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,1755,19.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1736.0,
KOR,Asia,South Korea,2023-12-18,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,1382,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1356.0,
KOR,Asia,South Korea,2024-01-01,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,807,12.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,795.0,
KOR,Asia,South Korea,2024-01-15,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,1110,28.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1082.0,
KOR,Asia,South Korea,2024-01-29,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,1274,48.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1226.0,
KOR,Asia,South Korea,2024-02-12,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,1508,62.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1446.0,
KOR,Asia,South Korea,2024-02-26,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,1219,60.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1159.0,
KOR,Asia,South Korea,2024-03-11,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,1143,54.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1089.0,
KOR,Asia,South Korea,2024-03-25,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,989,67.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,922.0,
KOR,Asia,South Korea,2024-04-08,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,692,37.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,654.0,
KOR,Asia,South Korea,2024-04-22,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,339,17.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,322.0,
KOR,Asia,South Korea,2024-05-06,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,68,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,68.0,
KOR,Asia,South Korea,2024-07-01,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,150,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,148.0,
KOR,Asia,South Korea,2024-07-15,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,474,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,448.0,
KOR,Asia,South Korea,2024-07-29,0.0,,,51815808.0,43.4,,HIGH-INCOME,8.09,Full democracy,551,49.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,502.0,
KWT,Asia,Kuwait,2020-12-21,57.927,,71.3,4268886.0,33.7,287.799,HIGH-INCOME,3.5,Authoritarian,12,0.0,,,,,,1.0,,0.0,,,0.0,,,,0.0,
KWT,Asia,Kuwait,2021-01-18,117.093,,71.3,4268886.0,33.7,330.897,HIGH-INCOME,3.5,Authoritarian,6,0.0,,,,,,6.0,,0.0,,,0.0,,,,0.0,
KWT,Asia,Kuwait,2021-02-01,124.522,,71.3,4268886.0,33.7,361.934,HIGH-INCOME,3.5,Authoritarian,4,0.0,,,,,,4.0,,0.0,,,0.0,,,,0.0,
KWT,Asia,Kuwait,2021-05-24,248.375,,70.37,4268886.0,33.7,596.461,HIGH-INCOME,3.5,Authoritarian,25,0.0,,,,,,9.0,,13.0,,,3.0,,,,0.0,
KWT,Asia,Kuwait,2021-06-07,307.307,,70.37,4268886.0,33.7,631.259,HIGH-INCOME,3.5,Authoritarian,18,0.0,,,,,,3.0,,15.0,,,0.0,,,,0.0,
KWT,Asia,Kuwait,2021-06-21,365.435,,70.37,4268886.0,33.7,670.806,HIGH-INCOME,3.5,Authoritarian,50,0.0,,,,,,1.0,,49.0,,,0.0,,,,0.0,
KWT,Asia,Kuwait,2021-07-05,404.756,,64.27,4268886.0,33.7,717.473,HIGH-INCOME,3.5,Authoritarian,26,0.0,,,,,,0.0,,26.0,,,0.0,,,,0.0,
KWT,Asia,Kuwait,2021-07-19,350.342,,64.27,4268886.0,33.7,764.992,HIGH-INCOME,3.5,Authoritarian,7,0.0,,,,,,0.0,,7.0,,,0.0,,,,0.0,
KWT,Asia,Kuwait,2021-08-02,202.462,,60.28,4268886.0,33.7,807.266,HIGH-INCOME,3.5,Authoritarian,6,0.0,,,,,,0.0,,6.0,,,0.0,,,,0.0,
KWT,Asia,Kuwait,2021-08-16,115.119,,60.28,4268886.0,33.7,849.608,HIGH-INCOME,3.5,Authoritarian,21,0.0,,,,,,0.0,,21.0,,,0.0,,,,0.0,
KWT,Asia,Kuwait,2021-10-11,10.608,,46.55,4268886.0,33.7,1054.652,HIGH-INCOME,3.5,Authoritarian,1,0.0,,,,,,0.0,,1.0,,,0.0,,,,0.0,
KWT,Asia,Kuwait,2022-01-03,94.103,,32.29,4268886.0,33.7,1417.687,HIGH-INCOME,3.5,Authoritarian,1,0.0,,,,,,0.0,,0.0,,,0.0,,,,1.0,
KWT,Asia,Kuwait,2022-01-17,1000.863,78.53,32.12,4268886.0,33.7,1523.975,HIGH-INCOME,3.5,Authoritarian,27,0.0,,,,,,0.0,,0.0,,,0.0,,,,27.0,
KWT,Asia,Kuwait,2022-01-31,1370.548,78.87,44.84,4268886.0,33.7,1626.574,HIGH-INCOME,3.5,Authoritarian,23,0.0,,,,,,0.0,,1.0,,,0.0,,,,22.0,
KWT,Asia,Kuwait,2022-02-14,818.28,,50.38,4268886.0,33.7,1725.299,HIGH-INCOME,3.5,Authoritarian,1,0.0,,,,,,0.0,,0.0,,,0.0,,,,1.0,
KWT,Asia,Kuwait,2022-02-28,230.338,,49.72,4268886.0,33.7,1798.86,HIGH-INCOME,3.5,Authoritarian,10,0.0,,,,,,0.0,,0.0,,,0.0,,,,10.0,
KWT,Asia,Kuwait,2022-03-14,99.457,,21.94,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,4,0.0,,,,,,0.0,,0.0,,,0.0,,,,4.0,
KWT,Asia,Kuwait,2022-03-28,44.073,,21.94,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,8,0.0,,,,,,0.0,,0.0,,,0.0,,,,8.0,
KWT,Asia,Kuwait,2022-05-09,6.726,,11.11,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,27,0.0,,,,,,0.0,,0.0,,,0.0,,,,27.0,
KWT,Asia,Kuwait,2022-05-23,13.787,80.22,11.11,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,31,0.0,,,,,,0.0,,0.0,,,0.0,,,,31.0,
KWT,Asia,Kuwait,2022-06-06,28.478,,5.56,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,59,0.0,,,,,,0.0,,0.0,,,0.0,,,,59.0,
KWT,Asia,Kuwait,2022-06-20,95.04,,5.56,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,68,0.0,,,,,,0.0,,0.0,,,0.0,,,,68.0,
KWT,Asia,Kuwait,2022-07-04,104.745,,5.56,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,1,0.0,,,,,,0.0,,0.0,,,0.0,,,,1.0,
KWT,Asia,Kuwait,2022-07-18,71.949,,5.56,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,26,0.0,,,,,,0.0,,0.0,,,0.0,,,,26.0,
KWT,Asia,Kuwait,2022-08-01,55.25,,5.56,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,13,0.0,,,,,,0.0,,0.0,,,0.0,,,,13.0,
KWT,Asia,Kuwait,2022-08-29,11.813,,5.56,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,14,0.0,,,,,,0.0,,0.0,,,0.0,,,,14.0,
KWT,Asia,Kuwait,2022-09-12,13.252,,5.56,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,23,0.0,,,,,,0.0,,0.0,,,0.0,,,,23.0,
KWT,Asia,Kuwait,2022-09-26,20.982,80.7,5.56,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,29,0.0,,,,,,0.0,,0.0,,,0.0,,,,29.0,
KWT,Asia,Kuwait,2022-10-10,24.898,,5.56,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,57,0.0,,,,,,0.0,,0.0,,,0.0,,,,57.0,
KWT,Asia,Kuwait,2022-10-24,15.193,,5.56,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,28,0.0,,,,,,0.0,,0.0,,,0.0,,,,28.0,
KWT,Asia,Kuwait,2022-11-21,3.581,,5.56,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,28,0.0,,,,,,0.0,,0.0,,,0.0,,,,28.0,
KWT,Asia,Kuwait,2022-12-05,2.041,80.91,5.56,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,6,0.0,,,,,,0.0,,0.0,,,0.0,,,,6.0,
KWT,Asia,Kuwait,2022-12-19,0.0,,5.56,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,2,0.0,,,,,,0.0,,0.0,,,0.0,,,,2.0,
KWT,Asia,Kuwait,2023-01-02,1.74,,,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,23,0.0,,,,,,0.0,,0.0,,,0.0,,,,23.0,
KWT,Asia,Kuwait,2023-01-16,2.108,,,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,20,0.0,,,,,,0.0,,0.0,,,0.0,,,,20.0,
KWT,Asia,Kuwait,2023-01-30,0.0,,,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,1,0.0,,,,,,0.0,,0.0,,,0.0,,,,1.0,
KWT,Asia,Kuwait,2023-02-13,4.283,80.96,,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,4,0.0,,,,,,0.0,,0.0,,,0.0,,,,4.0,
KWT,Asia,Kuwait,2023-02-27,0.0,,,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,38,1.0,,,,,,0.0,,0.0,,,0.0,,,,37.0,
KWT,Asia,Kuwait,2023-03-13,18.171,,,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,24,1.0,,,,,,0.0,,0.0,,,0.0,,,,23.0,
KWT,Asia,Kuwait,2023-03-27,11.713,,,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,30,0.0,,,,,,0.0,,0.0,,,0.0,,,,30.0,
KWT,Asia,Kuwait,2023-04-10,4.719,,,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,26,0.0,,,,,,0.0,,0.0,,,0.0,,,,26.0,
KWT,Asia,Kuwait,2023-05-08,1.64,,,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,5,0.0,,,,,,0.0,,0.0,,,0.0,,,,5.0,
KWT,Asia,Kuwait,2023-05-22,0.803,,,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,16,0.0,,,,,,0.0,,0.0,,,0.0,,,,16.0,
KWT,Asia,Kuwait,2023-07-31,0.0,,,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,19,0.0,,,,,,0.0,,0.0,,,0.0,,,,19.0,
KWT,Asia,Kuwait,2023-09-11,1.774,,,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,24,0.0,,,,,,0.0,,0.0,,,0.0,,,,24.0,
KWT,Asia,Kuwait,2023-09-25,0.0,,,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,14,0.0,,,,,,0.0,,0.0,,,0.0,,,,14.0,
KWT,Asia,Kuwait,2023-10-09,1.941,,,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,23,3.0,,,,,,0.0,,0.0,,,0.0,,,,20.0,
KWT,Asia,Kuwait,2023-11-06,0.502,,,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,9,1.0,,,,,,0.0,,0.0,,,0.0,,,,8.0,
KWT,Asia,Kuwait,2024-01-29,2.811,,,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,14,0.0,,,,,,0.0,,0.0,,,0.0,,,,14.0,
KWT,Asia,Kuwait,2024-02-26,0.636,,,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,3,0.0,,,,,,0.0,,0.0,,,0.0,,,,3.0,
KWT,Asia,Kuwait,2024-04-22,0.904,,,4268886.0,33.7,,HIGH-INCOME,3.5,Authoritarian,15,0.0,,,,,,0.0,,0.0,,,0.0,,,,15.0,
LAO,Asia,Laos,2021-03-29,0.0,,16.67,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,1,0.0,,,,,,1.0,0.0,0.0,,,,,,,0.0,
LAO,Asia,Laos,2021-04-12,0.038,,16.67,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,10,0.0,,,,,,10.0,0.0,0.0,,,,,,,0.0,
LAO,Asia,Laos,2021-04-26,4.819,1.67,86.11,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,3,0.0,,,,,,3.0,0.0,0.0,,,,,,,0.0,
LAO,Asia,Laos,2021-05-10,6.868,5.38,77.31,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,4,0.0,,,,,,4.0,0.0,0.0,,,,,,,0.0,
LAO,Asia,Laos,2021-05-24,3.984,,79.63,7529477.0,24.4,1.395,LOWER-MIDDLE INCOME,1.71,Authoritarian,2,0.0,,,,,,2.0,0.0,0.0,,,,,,,0.0,
LAO,Asia,Laos,2021-06-07,0.987,9.12,74.07,7529477.0,24.4,4.222,LOWER-MIDDLE INCOME,1.71,Authoritarian,1,0.0,,,,,,1.0,0.0,0.0,,,,,,,0.0,
LAO,Asia,Laos,2021-06-21,1.081,10.37,69.44,7529477.0,24.4,6.591,LOWER-MIDDLE INCOME,1.71,Authoritarian,5,0.0,,,,,,2.0,0.0,3.0,,,,,,,0.0,
LAO,Asia,Laos,2021-07-05,3.681,12.59,60.19,7529477.0,24.4,8.514,LOWER-MIDDLE INCOME,1.71,Authoritarian,4,0.0,,,,,,1.0,0.0,3.0,,,,,,,0.0,
LAO,Asia,Laos,2021-07-19,13.414,,48.15,7529477.0,24.4,11.455,LOWER-MIDDLE INCOME,1.71,Authoritarian,12,0.0,,,,,,2.0,0.0,10.0,,,,,,,0.0,
LAO,Asia,Laos,2021-08-02,34.227,,48.15,7529477.0,24.4,15.106,LOWER-MIDDLE INCOME,1.71,Authoritarian,99,0.0,,,,,,0.0,0.0,99.0,,,,,,,0.0,
LAO,Asia,Laos,2021-08-16,32.273,,53.7,7529477.0,24.4,20.193,LOWER-MIDDLE INCOME,1.71,Authoritarian,193,0.0,,,,,,1.0,0.0,192.0,,,,,,,0.0,
LAO,Asia,Laos,2021-08-30,41.209,32.14,50.0,7529477.0,24.4,25.469,LOWER-MIDDLE INCOME,1.71,Authoritarian,34,0.0,,,,,,2.0,0.0,32.0,,,,,,,0.0,
LAO,Asia,Laos,2021-09-13,27.018,,53.7,7529477.0,24.4,32.576,LOWER-MIDDLE INCOME,1.71,Authoritarian,156,0.0,,,,,,0.0,0.0,156.0,,,,,,,0.0,
LAO,Asia,Laos,2021-09-27,49.975,,75.46,7529477.0,24.4,43.176,LOWER-MIDDLE INCOME,1.71,Authoritarian,124,0.0,,,,,,0.0,0.0,124.0,,,,,,,0.0,
LAO,Asia,Laos,2021-10-11,63.047,,75.0,7529477.0,24.4,53.381,LOWER-MIDDLE INCOME,1.71,Authoritarian,66,0.0,,,,,,0.0,0.0,66.0,,,,,,,0.0,
LAO,Asia,Laos,2021-10-25,68.379,,75.0,7529477.0,24.4,63.785,LOWER-MIDDLE INCOME,1.71,Authoritarian,216,0.0,,,,,,0.0,0.0,216.0,,,,,,,0.0,
LAO,Asia,Laos,2021-11-08,128.732,,80.56,7529477.0,24.4,75.757,LOWER-MIDDLE INCOME,1.71,Authoritarian,178,0.0,,,,,,0.0,0.0,178.0,,,,,,,0.0,
LAO,Asia,Laos,2021-11-22,151.177,,71.3,7529477.0,24.4,85.873,LOWER-MIDDLE INCOME,1.71,Authoritarian,3,0.0,,,,,,0.0,1.0,2.0,,,,,,,0.0,
LAO,Asia,Laos,2021-12-06,157.761,,71.3,7529477.0,24.4,96.597,LOWER-MIDDLE INCOME,1.71,Authoritarian,13,0.0,,,,,,0.0,0.0,13.0,,,,,,,0.0,
LAO,Asia,Laos,2021-12-20,175.539,,71.3,7529477.0,24.4,108.535,LOWER-MIDDLE INCOME,1.71,Authoritarian,13,0.0,,,,,,0.0,0.0,13.0,,,,,,,0.0,
LAO,Asia,Laos,2022-01-03,124.008,60.97,69.96,7529477.0,24.4,115.308,LOWER-MIDDLE INCOME,1.71,Authoritarian,5,0.0,,,,,,0.0,0.0,5.0,,,,,,,0.0,
LAO,Asia,Laos,2022-01-17,111.011,,69.96,7529477.0,24.4,122.828,LOWER-MIDDLE INCOME,1.71,Authoritarian,8,0.0,,,,,,0.0,0.0,8.0,,,,,,,0.0,
LAO,Asia,Laos,2022-01-31,67.753,,65.96,7529477.0,24.4,127.687,LOWER-MIDDLE INCOME,1.71,Authoritarian,30,0.0,,,,,,0.0,0.0,30.0,,,,,,,0.0,
LAO,Asia,Laos,2022-02-14,49.14,,64.62,7529477.0,24.4,130.442,LOWER-MIDDLE INCOME,1.71,Authoritarian,28,0.0,,,,,,0.0,0.0,27.0,,,,,,,1.0,
LAO,Asia,Laos,2022-02-28,28.953,65.2,69.96,7529477.0,24.4,132.31,LOWER-MIDDLE INCOME,1.71,Authoritarian,41,0.0,,,,,,0.0,0.0,27.0,,,,,,,14.0,
LAO,Asia,Laos,2022-03-14,41.228,70.35,71.33,7529477.0,24.4,133.681,LOWER-MIDDLE INCOME,1.71,Authoritarian,152,0.0,,,,,,0.0,0.0,12.0,,,,,,,140.0,
LAO,Asia,Laos,2022-03-28,285.279,74.29,72.13,7529477.0,24.4,135.229,LOWER-MIDDLE INCOME,1.71,Authoritarian,143,0.0,,,,,,0.0,0.0,1.0,,,,,,,142.0,
LAO,Asia,Laos,2022-04-11,225.874,75.93,65.74,7529477.0,24.4,136.92,LOWER-MIDDLE INCOME,1.71,Authoritarian,90,0.0,,,,,,0.0,0.0,0.0,,,,,,,90.0,
LAO,Asia,Laos,2022-04-25,96.383,76.53,65.74,7529477.0,24.4,137.461,LOWER-MIDDLE INCOME,1.71,Authoritarian,37,0.0,,,,,,0.0,0.0,0.0,,,,,,,37.0,
LAO,Asia,Laos,2022-05-09,23.166,76.87,58.21,7529477.0,24.4,138.208,LOWER-MIDDLE INCOME,1.71,Authoritarian,5,0.0,,,,,,0.0,0.0,0.0,,,,,,,5.0,
LAO,Asia,Laos,2022-05-23,5.578,,46.16,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,4,0.0,,,,,,0.0,0.0,0.0,,,,,,,4.0,
LAO,Asia,Laos,2022-06-06,2.201,,42.34,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,1,0.0,,,,,,0.0,0.0,0.0,,,,,,,1.0,
LAO,Asia,Laos,2022-06-20,1.062,,42.32,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,1,0.0,,,,,,0.0,0.0,0.0,,,,,,,1.0,
LAO,Asia,Laos,2022-07-04,1.119,,42.32,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,1,0.0,,,,,,0.0,0.0,0.0,,,,,,,1.0,
LAO,Asia,Laos,2022-07-18,2.827,,42.32,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,8,0.0,,,,,,0.0,0.0,0.0,,,,,,,8.0,
LAO,Asia,Laos,2022-08-01,8.083,,42.32,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,11,0.0,,,,,,0.0,0.0,0.0,,,,,,,11.0,
LAO,Asia,Laos,2022-08-15,10.473,,42.04,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,21,0.0,,,,,,0.0,0.0,0.0,,,,,,,21.0,
LAO,Asia,Laos,2022-08-29,11.023,,42.04,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,14,0.0,,,,,,0.0,0.0,0.0,,,,,,,14.0,
LAO,Asia,Laos,2022-09-12,10.245,,42.04,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,21,0.0,,,,,,0.0,0.0,0.0,,,,,,,21.0,
LAO,Asia,Laos,2022-09-26,5.692,,42.04,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,8,0.0,,,,,,0.0,0.0,0.0,,,,,,,8.0,
LAO,Asia,Laos,2022-10-10,2.523,,42.04,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,5,0.0,,,,,,0.0,0.0,0.0,,,,,,,5.0,
LAO,Asia,Laos,2022-10-24,1.613,,36.95,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,8,0.0,,,,,,0.0,0.0,0.0,,,,,,,8.0,
LAO,Asia,Laos,2022-11-07,0.911,,36.95,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,21,0.0,,,,,,0.0,0.0,0.0,,,,,,,21.0,
LAO,Asia,Laos,2022-11-21,1.992,,36.95,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,25,0.0,,,,,,0.0,0.0,0.0,,,,,,,25.0,
LAO,Asia,Laos,2022-12-05,4.136,,31.39,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,34,0.0,,,,,,0.0,0.0,0.0,,,,,,,34.0,
LAO,Asia,Laos,2022-12-19,5.066,,28.61,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,35,0.0,,,,,,0.0,0.0,0.0,,,,,,,35.0,
LAO,Asia,Laos,2023-01-02,2.884,,,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,4,0.0,,,,,,0.0,0.0,0.0,,,,,,,4.0,
LAO,Asia,Laos,2023-01-16,1.328,,,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,2,0.0,,,,,,0.0,0.0,0.0,,,,,,,2.0,
LAO,Asia,Laos,2023-01-30,0.379,,,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,3,0.0,,,,,,0.0,0.0,0.0,,,,,,,3.0,
LAO,Asia,Laos,2023-04-10,0.0,,,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,1,0.0,,,,,,0.0,0.0,0.0,,,,,,,1.0,
LAO,Asia,Laos,2023-04-24,0.398,,,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,6,0.0,,,,,,0.0,0.0,0.0,,,,,,,6.0,
LAO,Asia,Laos,2023-05-08,0.152,,,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,21,1.0,,,,,,0.0,0.0,0.0,,,,,,,20.0,
LAO,Asia,Laos,2023-05-22,1.802,,,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,15,0.0,,,,,,0.0,0.0,0.0,,,,,,,15.0,
LAO,Asia,Laos,2023-06-05,0.702,,,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,38,0.0,,,,,,0.0,0.0,0.0,,,,,,,38.0,
LAO,Asia,Laos,2023-06-19,0.911,,,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,50,0.0,,,,,,0.0,0.0,0.0,,,,,,,50.0,
LAO,Asia,Laos,2023-07-03,1.252,,,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,46,0.0,,,,,,0.0,0.0,0.0,,,,,,,46.0,
LAO,Asia,Laos,2023-07-17,1.48,,,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,33,0.0,,,,,,0.0,0.0,0.0,,,,,,,33.0,
LAO,Asia,Laos,2023-07-31,0.702,,,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,24,0.0,,,,,,0.0,0.0,0.0,,,,,,,24.0,
LAO,Asia,Laos,2023-08-14,0.285,,,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,20,0.0,,,,,,0.0,0.0,0.0,,,,,,,20.0,
LAO,Asia,Laos,2023-08-28,0.228,,,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,26,0.0,,,,,,0.0,0.0,0.0,,,,,,,26.0,
LAO,Asia,Laos,2023-09-11,0.398,,,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,19,0.0,,,,,,0.0,0.0,0.0,,,,,,,19.0,
LAO,Asia,Laos,2023-09-25,0.209,,,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,7,0.0,,,,,,0.0,0.0,0.0,,,,,,,7.0,
LAO,Asia,Laos,2023-10-09,0.114,,,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,2,0.0,,,,,,0.0,0.0,0.0,,,,,,,2.0,
LAO,Asia,Laos,2023-10-23,0.171,,,7529477.0,24.4,,LOWER-MIDDLE INCOME,1.71,Authoritarian,2,1.0,,,,,,0.0,0.0,0.0,,,,,,,1.0,
